,time,p,input
4285,4285,0.6090716206982719,1.0
4286,4286,0.6121353804746911,1.0
4287,4287,0.6151947133382956,0.0
4288,4288,0.6182494985118624,1.0
4289,4289,0.6212996153977036,1.0
4290,4290,0.6243449435824271,1.0
4291,4291,0.6273853628416906,0.0
4292,4292,0.6304207531449494,1.0
4293,4293,0.6334509946601886,1.0
4294,4294,0.6364759677586633,0.0
4295,4295,0.639495553019615,1.0
4296,4296,0.6425096312349884,0.0
4297,4297,0.645518083414136,0.0
4298,4298,0.6485207907885173,0.0
4299,4299,0.6515176348163867,0.0
4300,4300,0.6545084971874732,1.0
4301,4301,0.6574932598276534,0.0
4302,4302,0.6604718049036057,1.0
4303,4303,0.663444014827472,0.0
4304,4304,0.6664097722614939,1.0
4305,4305,0.669368960122646,1.0
4306,4306,0.6723214615872586,1.0
4307,4307,0.6752671600956294,1.0
4308,4308,0.678205939356625,0.0
4309,4309,0.6811376833522723,0.0
4310,4310,0.68406227634234,0.0
4311,4311,0.6869796028689011,0.0
4312,4312,0.6898895477609012,1.0
4313,4313,0.6927919961386987,0.0
4314,4314,0.6956868334186015,1.0
4315,4315,0.6985739453173904,1.0
4316,4316,0.7014532178568312,1.0
4317,4317,0.7043245373681744,1.0
4318,4318,0.7071877904966416,1.0
4319,4319,0.7100428642059041,1.0
4320,4320,0.7128896457825371,0.0
4321,4321,0.7157280228404801,1.0
4322,4322,0.7185578833254669,0.0
4323,4323,0.721379115519451,1.0
4324,4324,0.7241916080450163,0.0
4325,4325,0.7269952498697734,1.0
4326,4326,0.7297899303107437,0.0
4327,4327,0.7325755390387287,1.0
4328,4328,0.7353519660826673,0.0
4329,4329,0.7381191018339704,1.0
4330,4330,0.7408768370508583,1.0
4331,4331,0.7436250628626666,0.0
4332,4332,0.7463636707741461,1.0
4333,4333,0.7490925526697455,1.0
4334,4334,0.7518116008178803,1.0
4335,4335,0.7545207078751853,0.0
4336,4336,0.7572197668907529,1.0
4337,4337,0.7599086713103557,1.0
4338,4338,0.7625873149806486,0.0
4339,4339,0.7652555921533677,1.0
4340,4340,0.7679133974894987,1.0
4341,4341,0.7705606260634381,0.0
4342,4342,0.7731971733671347,1.0
4343,4343,0.7758229353142151,1.0
4344,4344,0.7784378082440938,1.0
4345,4345,0.781041688926065,1.0
4346,4346,0.7836344745633791,1.0
4347,4347,0.7862160627972962,1.0
4348,4348,0.7887863517111345,1.0
4349,4349,0.7913452398342885,1.0
4350,4350,0.7938926261462368,1.0
4351,4351,0.7964284100805298,1.0
4352,4352,0.7989524915287595,1.0
4353,4353,0.8014647708445122,1.0
4354,4354,0.8039651488473023,1.0
4355,4355,0.8064535268264891,1.0
4356,4356,0.8089298065451679,0.0
4357,4357,0.8113938902440568,1.0
4358,4358,0.8138456806453507,1.0
4359,4359,0.8162850809565624,1.0
4360,4360,0.818711994874345,1.0
4361,4361,0.8211263265882921,1.0
4362,4362,0.8235279807847221,1.0
4363,4363,0.8259168626504391,1.0
4364,4364,0.8282928778764792,1.0
4365,4365,0.8306559326618266,1.0
4366,4366,0.8330059337171263,1.0
4367,4367,0.8353427882683604,1.0
4368,4368,0.8376664040605125,0.0
4369,4369,0.8399766893612097,1.0
4370,4370,0.8422735529643444,1.0
4371,4371,0.844556904193674,1.0
4372,4372,0.8468266529064021,1.0
4373,4373,0.849082709496736,1.0
4374,4374,0.8513249848994253,1.0
4375,4375,0.8535533905932744,1.0
4376,4376,0.8557678386046431,1.0
4377,4377,0.8579682415109159,1.0
4378,4378,0.8601545124439536,1.0
4379,4379,0.8623265650935233,1.0
4380,4380,0.8644843137107057,1.0
4381,4381,0.8666276731112796,1.0
4382,4382,0.8687565586790865,1.0
4383,4383,0.8708708863693704,1.0
4384,4384,0.8729705727120917,1.0
4385,4385,0.8750555348152301,1.0
4386,4386,0.8771256903680522,1.0
4387,4387,0.8791809576443611,1.0
4388,4388,0.8812212555057239,1.0
4389,4389,0.8832465034046749,1.0
4390,4390,0.8852566213878944,1.0
4391,4391,0.8872515300993665,1.0
4392,4392,0.8892311507835124,1.0
4393,4393,0.8911954052882946,1.0
4394,4394,0.8931442160683098,0.0
4395,4395,0.8950775061878453,1.0
4396,4396,0.8969951993239178,1.0
4397,4397,0.8988972197692855,1.0
4398,4398,0.9007834924354381,1.0
4399,4399,0.9026539428555607,1.0
4400,4400,0.9045084971874734,1.0
4401,4401,0.9063470822165476,1.0
4402,4402,0.9081696253585925,1.0
4403,4403,0.9099760546627266,1.0
4404,4404,0.9117662988142139,1.0
4405,4405,0.9135402871372811,1.0
4406,4406,0.9152979495979064,1.0
4407,4407,0.9170392168065856,1.0
4408,4408,0.9187640200210707,1.0
4409,4409,0.9204722911490842,1.0
4410,4410,0.9221639627510082,1.0
4411,4411,0.923838968042542,1.0
4412,4412,0.9254972408973462,1.0
4413,4413,0.9271387158496479,1.0
4414,4414,0.9287633280968264,1.0
4415,4415,0.9303710135019718,1.0
4416,4416,0.9319617085964177,1.0
4417,4417,0.9335353505822449,1.0
4418,4418,0.9350918773347625,1.0
4419,4419,0.9366312274049607,1.0
4420,4420,0.9381533400219322,1.0
4421,4421,0.9396581550952785,1.0
4422,4422,0.9411456132174768,1.0
4423,4423,0.9426156556662278,1.0
4424,4424,0.9440682244067723,0.0
4425,4425,0.9455032620941839,1.0
4426,4426,0.9469207120756318,1.0
4427,4427,0.9483205183926177,1.0
4428,4428,0.9497026257831859,1.0
4429,4429,0.9510669796841018,0.0
4430,4430,0.95241352623301,1.0
4431,4431,0.9537422122705587,1.0
4432,4432,0.9550529853424978,0.0
4433,4433,0.9563457937017514,1.0
4434,4434,0.9576205863104588,1.0
4435,4435,0.9588773128419905,1.0
4436,4436,0.960115923682935,1.0
4437,4437,0.9613363699350579,1.0
4438,4438,0.9625386034172294,1.0
4439,4439,0.963722576667331,1.0
4440,4440,0.964888242944126,1.0
4441,4441,0.9660355562291056,1.0
4442,4442,0.9671644712283061,1.0
4443,4443,0.968274943374096,1.0
4444,4444,0.969366928826937,1.0
4445,4445,0.9704403844771127,1.0
4446,4446,0.9714952679464327,1.0
4447,4447,0.9725315375899026,1.0
4448,4448,0.9735491524973723,0.0
4449,4449,0.9745480724951474,1.0
4450,4450,0.9755282581475768,1.0
4451,4451,0.9764896707586095,1.0
4452,4452,0.9774322723733214,1.0
4453,4453,0.9783560257794152,1.0
4454,4454,0.9792608945086879,1.0
4455,4455,0.9801468428384719,1.0
4456,4456,0.9810138357930431,1.0
4457,4457,0.981861839145005,1.0
4458,4458,0.9826908194166369,1.0
4459,4459,0.9835007438812177,1.0
4460,4460,0.9842915805643156,1.0
4461,4461,0.9850632982450529,1.0
4462,4462,0.9858158664573368,1.0
4463,4463,0.9865492554910632,1.0
4464,4464,0.9872634363932887,1.0
4465,4465,0.9879583809693739,1.0
4466,4466,0.9886340617840967,1.0
4467,4467,0.9892904521627363,1.0
4468,4468,0.9899275261921234,1.0
4469,4469,0.990545258721667,1.0
4470,4470,0.9911436253643443,1.0
4471,4471,0.9917226024976648,1.0
4472,4472,0.9922821672646025,1.0
4473,4473,0.9928222975744992,1.0
4474,4474,0.9933429721039342,1.0
4475,4475,0.9938441702975691,1.0
4476,4476,0.994325872368957,1.0
4477,4477,0.9947880593013255,1.0
4478,4478,0.9952307128483256,1.0
4479,4479,0.9956538155347534,1.0
4480,4480,0.9960573506572389,1.0
4481,4481,0.9964413022849069,1.0
4482,4482,0.9968056552600044,1.0
4483,4483,0.9971503951984996,1.0
4484,4484,0.9974755084906503,1.0
4485,4485,0.9977809823015401,1.0
4486,4486,0.9980668045715861,1.0
4487,4487,0.9983329640170149,1.0
4488,4488,0.9985794501303069,1.0
4489,4489,0.9988062531806127,1.0
4490,4490,0.9990133642141359,1.0
4491,4491,0.9992007750544876,1.0
4492,4492,0.9993684783030089,1.0
4493,4493,0.9995164673390624,1.0
4494,4494,0.9996447363202947,1.0
4495,4495,0.9997532801828658,1.0
4496,4496,0.99984209464165,1.0
4497,4497,0.9999111761904046,1.0
4498,4498,0.999960522101908,1.0
4499,4499,0.9999901304280686,1.0
4500,4500,1.0,1.0
4501,4501,0.9999901304280686,1.0
4502,4502,0.999960522101908,1.0
4503,4503,0.9999111761904046,1.0
4504,4504,0.99984209464165,1.0
4505,4505,0.9997532801828658,1.0
4506,4506,0.9996447363202945,1.0
4507,4507,0.9995164673390624,1.0
4508,4508,0.9993684783030087,1.0
4509,4509,0.9992007750544876,1.0
4510,4510,0.9990133642141357,1.0
4511,4511,0.9988062531806127,1.0
4512,4512,0.9985794501303069,1.0
4513,4513,0.9983329640170149,1.0
4514,4514,0.9980668045715861,1.0
4515,4515,0.9977809823015401,1.0
4516,4516,0.99747550849065,1.0
4517,4517,0.9971503951984996,1.0
4518,4518,0.9968056552600042,1.0
4519,4519,0.9964413022849067,1.0
4520,4520,0.9960573506572389,1.0
4521,4521,0.9956538155347532,1.0
4522,4522,0.9952307128483256,1.0
4523,4523,0.9947880593013253,1.0
4524,4524,0.994325872368957,1.0
4525,4525,0.9938441702975689,1.0
4526,4526,0.993342972103934,1.0
4527,4527,0.9928222975744992,1.0
4528,4528,0.9922821672646025,1.0
4529,4529,0.9917226024976648,1.0
4530,4530,0.9911436253643443,1.0
4531,4531,0.990545258721667,1.0
4532,4532,0.9899275261921234,1.0
4533,4533,0.989290452162736,1.0
4534,4534,0.9886340617840967,1.0
4535,4535,0.9879583809693737,1.0
4536,4536,0.9872634363932887,1.0
4537,4537,0.986549255491063,1.0
4538,4538,0.9858158664573368,1.0
4539,4539,0.9850632982450527,1.0
4540,4540,0.9842915805643154,1.0
4541,4541,0.9835007438812174,1.0
4542,4542,0.9826908194166369,1.0
4543,4543,0.9818618391450048,1.0
4544,4544,0.9810138357930431,1.0
4545,4545,0.9801468428384716,1.0
4546,4546,0.9792608945086877,1.0
4547,4547,0.9783560257794149,1.0
4548,4548,0.9774322723733214,1.0
4549,4549,0.9764896707586093,1.0
4550,4550,0.9755282581475766,1.0
4551,4551,0.9745480724951472,1.0
4552,4552,0.9735491524973721,1.0
4553,4553,0.9725315375899024,1.0
4554,4554,0.9714952679464325,1.0
4555,4555,0.9704403844771124,1.0
4556,4556,0.9693669288269368,1.0
4557,4557,0.9682749433740958,1.0
4558,4558,0.9671644712283058,1.0
4559,4559,0.9660355562291054,1.0
4560,4560,0.9648882429441256,1.0
4561,4561,0.9637225766673307,1.0
4562,4562,0.9625386034172291,1.0
4563,4563,0.9613363699350577,1.0
4564,4564,0.9601159236829347,1.0
4565,4565,0.9588773128419903,1.0
4566,4566,0.9576205863104585,1.0
4567,4567,0.9563457937017512,1.0
4568,4568,0.9550529853424977,1.0
4569,4569,0.9537422122705584,1.0
4570,4570,0.9524135262330098,1.0
4571,4571,0.9510669796841016,1.0
4572,4572,0.9497026257831856,1.0
4573,4573,0.9483205183926174,1.0
4574,4574,0.9469207120756313,1.0
4575,4575,0.9455032620941837,1.0
4576,4576,0.944068224406772,1.0
4577,4577,0.9426156556662274,1.0
4578,4578,0.9411456132174766,1.0
4579,4579,0.9396581550952781,1.0
4580,4580,0.938153340021932,1.0
4581,4581,0.9366312274049603,1.0
4582,4582,0.9350918773347623,1.0
4583,4583,0.9335353505822445,1.0
4584,4584,0.9319617085964172,1.0
4585,4585,0.9303710135019716,1.0
4586,4586,0.9287633280968259,1.0
4587,4587,0.9271387158496475,1.0
4588,4588,0.925497240897346,1.0
4589,4589,0.9238389680425417,1.0
4590,4590,0.9221639627510078,1.0
4591,4591,0.920472291149084,1.0
4592,4592,0.9187640200210704,1.0
4593,4593,0.9170392168065852,1.0
4594,4594,0.915297949597906,1.0
4595,4595,0.9135402871372806,1.0
4596,4596,0.9117662988142134,1.0
4597,4597,0.9099760546627261,1.0
4598,4598,0.908169625358592,0.0
4599,4599,0.9063470822165471,1.0
4600,4600,0.9045084971874741,1.0
4601,4601,0.9026539428555603,1.0
4602,4602,0.9007834924354379,1.0
4603,4603,0.8988972197692852,1.0
4604,4604,0.8969951993239174,1.0
4605,4605,0.8950775061878451,1.0
4606,4606,0.8931442160683094,1.0
4607,4607,0.8911954052882941,1.0
4608,4608,0.889231150783512,1.0
4609,4609,0.8872515300993672,1.0
4610,4610,0.885256621387894,0.0
4611,4611,0.8832465034046745,0.0
4612,4612,0.8812212555057235,1.0
4613,4613,0.8791809576443608,1.0
4614,4614,0.8771256903680518,1.0
4615,4615,0.8750555348152297,1.0
4616,4616,0.8729705727120912,1.0
4617,4617,0.8708708863693699,1.0
4618,4618,0.8687565586790873,1.0
4619,4619,0.8666276731112793,1.0
4620,4620,0.8644843137107052,1.0
4621,4621,0.8623265650935229,1.0
4622,4622,0.8601545124439531,1.0
4623,4623,0.8579682415109154,1.0
4624,4624,0.8557678386046427,1.0
4625,4625,0.853553390593274,0.0
4626,4626,0.8513249848994249,1.0
4627,4627,0.8490827094967368,1.0
4628,4628,0.8468266529064018,0.0
4629,4629,0.8445569041936736,0.0
4630,4630,0.8422735529643439,0.0
4631,4631,0.8399766893612093,0.0
4632,4632,0.837666404060512,1.0
4633,4633,0.8353427882683601,1.0
4634,4634,0.833005933717126,1.0
4635,4635,0.8306559326618262,1.0
4636,4636,0.8282928778764785,1.0
4637,4637,0.8259168626504386,1.0
4638,4638,0.8235279807847214,1.0
4639,4639,0.8211263265882917,1.0
4640,4640,0.8187119948743445,1.0
4641,4641,0.816285080956562,0.0
4642,4642,0.8138456806453502,1.0
4643,4643,0.8113938902440562,1.0
4644,4644,0.8089298065451674,1.0
4645,4645,0.8064535268264886,1.0
4646,4646,0.8039651488473017,1.0
4647,4647,0.8014647708445116,1.0
4648,4648,0.7989524915287588,0.0
4649,4649,0.7964284100805292,1.0
4650,4650,0.7938926261462362,1.0
4651,4651,0.791345239834288,1.0
4652,4652,0.7887863517111339,0.0
4653,4653,0.7862160627972957,1.0
4654,4654,0.7836344745633788,1.0
4655,4655,0.7810416889260644,1.0
4656,4656,0.7784378082440933,0.0
4657,4657,0.7758229353142145,1.0
4658,4658,0.7731971733671341,1.0
4659,4659,0.7705606260634376,1.0
4660,4660,0.7679133974894982,1.0
4661,4661,0.765255592153367,1.0
4662,4662,0.762587314980648,1.0
4663,4663,0.7599086713103551,1.0
4664,4664,0.7572197668907523,1.0
4665,4665,0.7545207078751848,1.0
4666,4666,0.7518116008178798,1.0
4667,4667,0.749092552669745,1.0
4668,4668,0.7463636707741456,1.0
4669,4669,0.743625062862666,0.0
4670,4670,0.7408768370508576,0.0
4671,4671,0.7381191018339699,1.0
4672,4672,0.7353519660826666,1.0
4673,4673,0.7325755390387282,1.0
4674,4674,0.7297899303107431,1.0
4675,4675,0.7269952498697727,1.0
4676,4676,0.7241916080450157,1.0
4677,4677,0.7213791155194504,0.0
4678,4678,0.7185578833254663,1.0
4679,4679,0.7157280228404795,1.0
4680,4680,0.7128896457825366,0.0
4681,4681,0.7100428642059036,1.0
4682,4682,0.707187790496641,1.0
4683,4683,0.7043245373681736,1.0
4684,4684,0.7014532178568307,0.0
4685,4685,0.6985739453173898,0.0
4686,4686,0.6956868334186009,1.0
4687,4687,0.6927919961386981,0.0
4688,4688,0.6898895477609006,1.0
4689,4689,0.6869796028689004,1.0
4690,4690,0.6840622763423394,0.0
4691,4691,0.6811376833522718,1.0
4692,4692,0.6782059393566244,1.0
4693,4693,0.6752671600956288,1.0
4694,4694,0.672321461587258,0.0
4695,4695,0.6693689601226452,0.0
4696,4696,0.6664097722614931,0.0
4697,4697,0.6634440148274712,0.0
4698,4698,0.6604718049036049,1.0
4699,4699,0.6574932598276527,1.0
4700,4700,0.6545084971874725,0.0
4701,4701,0.6515176348163859,0.0
4702,4702,0.6485207907885167,1.0
4703,4703,0.6455180834141354,0.0
4704,4704,0.6425096312349876,0.0
4705,4705,0.6394955530196144,0.0
4706,4706,0.6364759677586626,1.0
4707,4707,0.633450994660188,0.0
4708,4708,0.6304207531449487,1.0
4709,4709,0.6273853628416916,0.0
4710,4710,0.6243449435824264,1.0
4711,4711,0.6212996153977028,1.0
4712,4712,0.6182494985118617,1.0
4713,4713,0.6151947133382949,1.0
4714,4714,0.6121353804746904,1.0
4715,4715,0.6090716206982713,1.0
4716,4716,0.6060035549610275,1.0
4717,4717,0.602931304384941,1.0
4718,4718,0.599854990257204,1.0
4719,4719,0.5967747340254291,1.0
4720,4720,0.5936906572928615,1.0
4721,4721,0.590602881813568,1.0
4722,4722,0.5875115294876375,0.0
4723,4723,0.5844167223563667,0.0
4724,4724,0.5813185825974418,1.0
4725,4725,0.5782172325201156,0.0
4726,4726,0.5751127945603788,0.0
4727,4727,0.5720053912761265,1.0
4728,4728,0.568895145342318,0.0
4729,4729,0.5657821795461404,0.0
4730,4730,0.5626666167821516,0.0
4731,4731,0.5595485800474344,1.0
4732,4732,0.5564281924367405,1.0
4733,4733,0.5533055771376298,0.0
4734,4734,0.5501808574256074,1.0
4735,4735,0.5470541566592575,0.0
4736,4736,0.5439255982753721,1.0
4737,4737,0.5407953057840778,1.0
4738,4738,0.5376634027639654,0.0
4739,4739,0.5345300128572023,0.0
4740,4740,0.5313952597646563,1.0
4741,4741,0.528259267241012,0.0
4742,4742,0.5251221590898847,0.0
4743,4743,0.5219840591589325,1.0
4744,4744,0.5188450913349675,0.0
4745,4745,0.5157053795390646,0.0
4746,4746,0.5125650477216676,0.0
4747,4747,0.5094242198577031,1.0
4748,4748,0.5062830199416756,1.0
4749,4749,0.503141571982779,0.0
4750,4750,0.4999999999999996,1.0
4751,4751,0.49685842801722047,0.0
4752,4752,0.4937169800583238,1.0
4753,4753,0.4905757801422962,1.0
4754,4754,0.48743495227833167,0.0
4755,4755,0.48429462046093474,1.0
4756,4756,0.48115490866503174,0.0
4757,4757,0.47801594084106686,0.0
4758,4758,0.47487784091011465,0.0
4759,4759,0.4717407327589875,1.0
4760,4760,0.4686047402353431,0.0
4761,4761,0.46546998714279714,1.0
4762,4762,0.4623365972360338,1.0
4763,4763,0.45920469421592164,1.0
4764,4764,0.45607440172462727,0.0
4765,4765,0.4529458433407419,0.0
4766,4766,0.44981914257439176,1.0
4767,4767,0.44669442286236943,1.0
4768,4768,0.44357180756325876,0.0
4769,4769,0.440451419952565,0.0
4770,4770,0.437333383217848,1.0
4771,4771,0.4342178204538589,1.0
4772,4772,0.4311048546576814,1.0
4773,4773,0.4279946087238728,0.0
4774,4774,0.4248872054396205,1.0
4775,4775,0.42178276747988386,1.0
4776,4776,0.41868141740255765,0.0
4777,4777,0.41558327764363273,0.0
4778,4778,0.41248847051236176,0.0
4779,4779,0.4093971181864314,0.0
4780,4780,0.40630934270713787,0.0
4781,4781,0.40322526597457037,1.0
4782,4782,0.4001450097427953,0.0
4783,4783,0.39706869561505836,0.0
4784,4784,0.39399644503897197,1.0
4785,4785,0.3909283793017282,0.0
4786,4786,0.38786461952530904,1.0
4787,4787,0.38480528666170455,1.0
4788,4788,0.3817505014881376,0.0
4789,4789,0.3787003846022965,1.0
4790,4790,0.375655056417573,0.0
4791,4791,0.3726146371583077,0.0
4792,4792,0.36957924685505056,0.0
4793,4793,0.36654900533981144,0.0
4794,4794,0.36352403224133684,0.0
4795,4795,0.3605044469803849,1.0
4796,4796,0.3574903687650117,1.0
4797,4797,0.3544819165858641,0.0
4798,4798,0.3514792092114827,0.0
4799,4799,0.34848236518361336,0.0
4800,4800,0.3454915028125251,0.0
4801,4801,0.3425067401723466,0.0
4802,4802,0.33952819509639454,0.0
4803,4803,0.33655598517252816,0.0
4804,4804,0.33359022773850633,0.0
4805,4805,0.33063103987735404,0.0
4806,4806,0.32767853841274147,1.0
4807,4807,0.32473283990437063,0.0
4808,4808,0.32179406064337507,1.0
4809,4809,0.318862316647726,0.0
4810,4810,0.31593772365766,1.0
4811,4811,0.3130203971310991,0.0
4812,4812,0.3101104522390989,0.0
4813,4813,0.3072080038613013,0.0
4814,4814,0.3043131665813986,0.0
4815,4815,0.30142605468260963,1.0
4816,4816,0.2985467821431688,0.0
4817,4817,0.29567546263182576,0.0
4818,4818,0.29281220950335846,1.0
4819,4819,0.28995713579409593,0.0
4820,4820,0.2871103542174629,1.0
4821,4821,0.2842719771595199,1.0
4822,4822,0.28144211667453317,0.0
4823,4823,0.27862088448054906,0.0
4824,4824,0.27580839195498374,1.0
4825,4825,0.2730047501302268,0.0
4826,4826,0.27021006968925637,0.0
4827,4827,0.2674244609612713,0.0
4828,4828,0.26464803391733277,0.0
4829,4829,0.26188089816602966,0.0
4830,4830,0.25912316294914184,0.0
4831,4831,0.2563749371373335,0.0
4832,4832,0.25363632922585394,0.0
4833,4833,0.25090744733025455,0.0
4834,4834,0.24818839918211968,0.0
4835,4835,0.24547929212481462,0.0
4836,4836,0.2427802331092472,0.0
4837,4837,0.24009132868964436,0.0
4838,4838,0.2374126850193514,1.0
4839,4839,0.23474440784663242,0.0
4840,4840,0.2320866025105013,0.0
4841,4841,0.22943937393656186,0.0
4842,4842,0.2268028266328654,0.0
4843,4843,0.22417706468578497,0.0
4844,4844,0.22156219175590627,0.0
4845,4845,0.21895831107393512,0.0
4846,4846,0.21636552543662085,0.0
4847,4847,0.2137839372027038,1.0
4848,4848,0.21121364828886566,0.0
4849,4849,0.2086547601657116,0.0
4850,4850,0.20610737385376318,0.0
4851,4851,0.2035715899194703,1.0
4852,4852,0.20104750847124064,0.0
4853,4853,0.19853522915548788,0.0
4854,4854,0.19603485115269773,0.0
4855,4855,0.19354647317351087,1.0
4856,4856,0.19107019345483212,1.0
4857,4857,0.1886061097559432,1.0
4858,4858,0.18615431935464938,1.0
4859,4859,0.18371491904343754,0.0
4860,4860,0.18128800512565507,0.0
4861,4861,0.17887367341170787,0.0
4862,4862,0.17647201921527808,1.0
4863,4863,0.174083137349561,0.0
4864,4864,0.17170712212352096,0.0
4865,4865,0.16934406733817337,0.0
4866,4866,0.16699406628287364,0.0
4867,4867,0.1646572117316396,0.0
4868,4868,0.16233359593948754,1.0
4869,4869,0.1600233106387903,0.0
4870,4870,0.15772644703565572,0.0
4871,4871,0.15544309580632595,0.0
4872,4872,0.15317334709359784,0.0
4873,4873,0.15091729050326286,0.0
4874,4874,0.14867501510057474,0.0
4875,4875,0.14644660940672574,1.0
4876,4876,0.14423216139535697,0.0
4877,4877,0.1420317584890842,0.0
4878,4878,0.13984548755604645,0.0
4879,4879,0.1376734349064767,0.0
4880,4880,0.13551568628929442,0.0
4881,4881,0.13337232688872028,1.0
4882,4882,0.13124344132091229,0.0
4883,4883,0.12912911363062973,0.0
4884,4884,0.12702942728790845,0.0
4885,4885,0.12494446518476984,0.0
4886,4886,0.12287430963194787,1.0
4887,4887,0.12081904235563895,1.0
4888,4888,0.11877874449427611,0.0
4889,4889,0.11675349659532522,0.0
4890,4890,0.11474337861210564,0.0
4891,4891,0.11274846990063234,0.0
4892,4892,0.11076884921648768,1.0
4893,4893,0.10880459471170548,0.0
4894,4894,0.10685578393169021,0.0
4895,4895,0.10492249381215459,0.0
4896,4896,0.10300480067608223,0.0
4897,4897,0.10110278023071452,0.0
4898,4898,0.09921650756456184,0.0
4899,4899,0.09734605714443928,0.0
4900,4900,0.09549150281252558,0.0
4901,4901,0.09365291778345244,0.0
4902,4902,0.09183037464140757,0.0
4903,4903,0.09002394533727351,0.0
4904,4904,0.08823370118578606,0.0
4905,4905,0.08645971286271899,0.0
4906,4906,0.08470205040209366,1.0
4907,4907,0.08296078319341452,0.0
4908,4908,0.08123597997892935,0.0
4909,4909,0.07952770885091481,0.0
4910,4910,0.07783603724899192,0.0
4911,4911,0.07616103195745796,0.0
4912,4912,0.07450275910265376,0.0
4913,4913,0.0728612841503522,0.0
4914,4914,0.07123667190317376,0.0
4915,4915,0.06962898649802816,0.0
4916,4916,0.06803829140358243,0.0
4917,4917,0.06646464941775516,0.0
4918,4918,0.06490812266523657,0.0
4919,4919,0.06336877259503942,0.0
4920,4920,0.06184665997806781,0.0
4921,4921,0.060341844904721574,0.0
4922,4922,0.05885438678252316,0.0
4923,4923,0.05738434433377228,1.0
4924,4924,0.05593177559322772,0.0
4925,4925,0.054496737905816134,0.0
4926,4926,0.053079287924368265,0.0
4927,4927,0.05167948160738232,0.0
4928,4928,0.050297374216814024,1.0
4929,4929,0.04893302031589822,0.0
4930,4930,0.04758647376698996,0.0
4931,4931,0.04625778772944135,0.0
4932,4932,0.04494701465750206,0.0
4933,4933,0.04365420629824857,0.0
4934,4934,0.042379413689541276,0.0
4935,4935,0.04112268715800957,0.0
4936,4936,0.039884076317065045,0.0
4937,4937,0.038663630064942174,0.0
4938,4938,0.03746139658277065,0.0
4939,4939,0.0362774233326691,0.0
4940,4940,0.03511175705587413,0.0
4941,4941,0.03396444377089442,0.0
4942,4942,0.03283552877169395,0.0
4943,4943,0.03172505662590387,0.0
4944,4944,0.03063307117306307,0.0
4945,4945,0.02955961552288744,0.0
4946,4946,0.02850473205356741,0.0
4947,4947,0.027468462410097295,0.0
4948,4948,0.026450847502627644,0.0
4949,4949,0.025451927504852555,0.0
4950,4950,0.024471741852423127,0.0
4951,4951,0.023510329241390564,0.0
4952,4952,0.022567727626678556,0.0
4953,4953,0.021643974220584845,0.0
4954,4954,0.0207391054913122,0.0
4955,4955,0.019853157161528162,0.0
4956,4956,0.018986164206956816,0.0
4957,4957,0.018138160854994964,0.0
4958,4958,0.017309180583362928,0.0
4959,4959,0.016499256118782397,0.0
4960,4960,0.015708419435684417,0.0
4961,4961,0.014936701754947102,0.0
4962,4962,0.0141841335426631,0.0
4963,4963,0.01345074450893683,0.0
4964,4964,0.01273656360671118,0.0
4965,4965,0.012041619030626102,0.0
4966,4966,0.011365938215903123,0.0
4967,4967,0.010709547837263843,0.0
4968,4968,0.010072473807876504,0.0
4969,4969,0.009454741278332936,0.0
4970,4970,0.008856374635655674,0.0
4971,4971,0.008277397502335207,0.0
4972,4972,0.0077178327353973905,0.0
4973,4973,0.0071777024255007945,0.0
4974,4974,0.006657027896065816,0.0
4975,4975,0.006155829702431024,0.0
4976,4976,0.005674127631042916,0.0
4977,4977,0.005211940698674467,0.0
4978,4978,0.004769287151674371,0.0
4979,4979,0.004346184465246725,0.0
4980,4980,0.003942649342761116,0.0
4981,4981,0.003558697715093221,0.0
4982,4982,0.0031943447399956676,0.0
4983,4983,0.0028496048015004528,0.0
4984,4984,0.0025244915093498477,0.0
4985,4985,0.0022190176984599424,0.0
4986,4986,0.0019331954284137365,0.0
4987,4987,0.0016670359829850457,0.0
4988,4988,0.001420549869693037,0.0
4989,4989,0.0011937468193874115,0.0
4990,4990,0.0009866357858642463,0.0
4991,4991,0.0007992249455124134,0.0
4992,4992,0.0006315216969912034,0.0
4993,4993,0.000483532660937602,0.0
4994,4994,0.0003552636797053552,0.0
4995,4995,0.00024671981713421,0.0
4996,4996,0.00015790535835000414,0.0
4997,4997,8.88238095954956e-05,0.0
4998,4998,3.947789809194264e-05,0.0
4999,4999,9.869571931437695e-06,0.0
5000,5000,1.3549738490344862e-30,0.0
5001,5001,9.869571931441161e-06,0.0
5002,5002,3.947789809194957e-05,0.0
5003,5003,8.882380959550599e-05,0.0
5004,5004,0.000157905358350018,0.0
5005,5005,0.00024671981713422737,0.0
5006,5006,0.00035526367970537594,0.0
5007,5007,0.00048353266093762625,0.0
5008,5008,0.0006315216969912311,0.0
5009,5009,0.0007992249455125448,0.0
5010,5010,0.0009866357858642808,0.0
5011,5011,0.0011937468193874495,0.0
5012,5012,0.0014205498696930785,0.0
5013,5013,0.001667035982985091,0.0
5014,5014,0.0019331954284137853,0.0
5015,5015,0.002219017698459994,0.0
5016,5016,0.0025244915093499028,0.0
5017,5017,0.0028496048015005113,0.0
5018,5018,0.0031943447399959304,0.0
5019,5019,0.0035586977150932867,0.0
5020,5020,0.003942649342761185,0.0
5021,5021,0.004346184465246796,0.0
