t,input_label,softmax_value,prediction_accuracy
5647,5,0.9441314339637756,1.0
5648,1,0.472167432308197,1.0
5649,5,0.9989233613014221,1.0
5650,4,0.9925785660743713,1.0
5651,1,0.5737445950508118,0.0
5652,8,0.9859054684638977,1.0
5653,6,0.3434593379497528,0.0
5654,8,0.9958912134170532,1.0
5655,7,0.9970728158950806,0.0
5656,5,0.8752289414405823,0.0
5657,4,0.9526566863059998,1.0
5658,2,0.9999964237213135,1.0
5659,2,0.714697003364563,0.0
5660,3,0.7807791829109192,1.0
5661,2,0.9988200068473816,1.0
5662,2,0.9782018661499023,1.0
5663,0,0.6211149096488953,1.0
5664,8,0.7095438241958618,0.0
5665,4,0.652326762676239,0.0
5666,1,0.9235877990722656,0.0
5667,2,0.9577705264091492,1.0
5668,4,0.9997379183769226,1.0
5669,5,0.6220048069953918,0.0
5670,3,0.816794753074646,1.0
5671,4,0.6040345430374146,1.0
5672,6,0.7677939534187317,1.0
5673,3,0.5184834599494934,1.0
5674,4,0.9983152151107788,1.0
5675,7,0.996005117893219,1.0
5676,3,0.7303049564361572,0.0
5677,6,0.4693509340286255,1.0
5678,4,0.9975500702857971,1.0
5679,7,0.6038102507591248,0.0
5680,4,0.990997314453125,1.0
5681,1,0.6077579259872437,1.0
5682,8,0.9998156428337097,1.0
5683,0,0.8812500834465027,0.0
5684,3,0.9381095170974731,1.0
5685,9,0.5311728119850159,1.0
5686,1,0.4941982328891754,0.0
5687,9,0.9355098009109497,1.0
5688,2,0.9958706498146057,1.0
5689,5,0.5297673940658569,1.0
5690,9,0.7660428285598755,1.0
5691,6,0.5524011850357056,0.0
5692,8,0.9905856251716614,1.0
5693,5,0.48848384618759155,0.0
5694,8,0.997439980506897,1.0
5695,5,0.9036552309989929,1.0
5696,3,0.7963732481002808,1.0
5697,7,0.5121506452560425,0.0
5698,7,0.5550359487533569,1.0
5699,9,0.645250678062439,0.0
5700,4,0.611510694026947,1.0
5701,6,0.8546335101127625,1.0
5702,0,0.9144746661186218,0.0
5703,5,0.6220844388008118,1.0
5704,1,0.8689172267913818,0.0
5705,4,0.9271115064620972,1.0
5706,4,0.9531643390655518,1.0
5707,4,0.8057758212089539,0.0
5708,0,0.86580890417099,0.0
5709,9,0.8568819761276245,1.0
5710,9,0.8803160190582275,1.0
5711,6,0.9702446460723877,0.0
5712,5,0.7552319169044495,1.0
5713,6,0.8654837012290955,1.0
5714,2,0.9993398785591125,1.0
5715,9,0.724679172039032,1.0
5716,9,0.5338990688323975,0.0
5717,6,0.9428350329399109,1.0
5718,3,0.7631921768188477,0.0
5719,3,0.9684150815010071,1.0
5720,7,0.9967089891433716,1.0
5721,8,0.6656252145767212,0.0
5722,7,0.7142493724822998,0.0
5723,7,0.9816710948944092,1.0
5724,3,0.509770929813385,0.0
5725,1,0.5126881003379822,0.0
5726,7,0.8991394639015198,1.0
5727,4,0.5449534058570862,1.0
5728,1,0.6026371717453003,0.0
5729,7,0.9967746138572693,1.0
5730,8,0.9989689588546753,1.0
5731,8,0.9807789325714111,1.0
5732,7,0.9732702970504761,0.0
5733,0,0.853938102722168,1.0
5734,2,0.9712896347045898,1.0
5735,8,0.9789378046989441,1.0
5736,0,0.27896761894226074,0.0
5737,7,0.5038400292396545,1.0
5738,1,0.43733423948287964,0.0
5739,7,0.982211172580719,1.0
5740,6,0.9107788801193237,0.0
5741,6,0.9565367102622986,1.0
5742,3,0.9693524241447449,1.0
5743,2,0.9996566772460938,1.0
5744,9,0.684610903263092,1.0
5745,1,0.37699297070503235,0.0
5746,4,0.9298141002655029,1.0
5747,9,0.5039849281311035,1.0
5748,5,0.8283369541168213,1.0
5749,1,0.7188490629196167,0.0
5750,8,0.9829308390617371,1.0
5751,0,0.5622416734695435,1.0
5752,4,0.9548330307006836,1.0
5753,0,0.7072108387947083,0.0
5754,9,0.8312393426895142,1.0
5755,5,0.9971293807029724,1.0
5756,4,0.9985870122909546,1.0
5757,1,0.49222540855407715,0.0
5758,1,0.43080219626426697,0.0
5759,1,0.9368921518325806,0.0
5760,8,0.9426364898681641,1.0
5761,9,0.6170496940612793,1.0
5762,1,0.6977123618125916,0.0
5763,5,0.7944096326828003,1.0
5764,2,0.9975590705871582,1.0
5765,5,0.6835334300994873,0.0
5766,0,0.9047601819038391,0.0
5767,6,0.7121168971061707,1.0
5768,3,0.9683967232704163,0.0
5769,1,0.8852129578590393,0.0
5770,5,0.8889455795288086,1.0
5771,8,0.7159201502799988,0.0
5772,9,0.26413556933403015,0.0
5773,7,0.4701527953147888,1.0
5774,1,0.5080327987670898,0.0
5775,6,0.7328957915306091,0.0
5776,4,0.9143489003181458,1.0
5777,5,0.814354419708252,1.0
5778,1,0.6416125297546387,0.0
5779,9,0.4574164152145386,0.0
5780,7,0.8025186061859131,1.0
5781,0,0.9895071387290955,1.0
5782,7,0.9936779141426086,1.0
5783,9,0.7601495981216431,0.0
5784,3,0.5939053297042847,0.0
5785,8,0.9832277297973633,1.0
5786,2,0.9950670003890991,1.0
5787,2,0.9999357461929321,1.0
5788,8,0.9990059733390808,1.0
5789,7,0.7636054754257202,1.0
5790,5,0.901271402835846,1.0
5791,9,0.5110307335853577,0.0
5792,0,0.7067127823829651,0.0
5793,1,0.5535644888877869,0.0
5794,4,0.8000110387802124,0.0
5795,5,0.9590259790420532,1.0
5796,8,0.6549839973449707,0.0
5797,4,0.7194798588752747,1.0
5798,8,0.9701142311096191,1.0
5799,0,0.542940616607666,0.0
5800,4,0.8684117197990417,1.0
5801,1,0.3193117380142212,0.0
5802,5,0.8859137892723083,1.0
5803,4,0.9428467154502869,0.0
5804,9,0.9828938841819763,1.0
5805,1,0.5856035351753235,0.0
5806,6,0.635955274105072,1.0
5807,9,0.5435494780540466,0.0
5808,3,0.93206787109375,0.0
5809,5,0.9963405132293701,1.0
5810,4,0.7857396602630615,1.0
5811,4,0.9980596899986267,1.0
5812,8,0.9962259531021118,1.0
5813,1,0.6876081228256226,0.0
5814,5,0.5950555801391602,1.0
5815,2,0.9992011189460754,1.0
5816,1,0.8010507822036743,0.0
5817,9,0.9286782145500183,0.0
5818,3,0.5111171007156372,1.0
5819,0,0.6405072212219238,1.0
5820,3,0.47086623311042786,0.0
5821,9,0.7656254172325134,1.0
5822,2,0.9996761083602905,1.0
5823,4,0.9188172817230225,1.0
5824,8,0.9988524913787842,1.0
5825,9,0.34513747692108154,0.0
5826,3,0.5870123505592346,0.0
5827,3,0.7312038540840149,0.0
5828,1,0.5769178867340088,0.0
5829,4,0.9815739989280701,1.0
5830,2,0.9972020387649536,1.0
5831,4,0.9285966753959656,1.0
5832,0,0.9041366577148438,1.0
5833,8,0.9644533395767212,1.0
5834,0,0.5944576263427734,0.0
5835,3,0.3988405764102936,0.0
5836,2,0.9997180104255676,1.0
5837,9,0.7333471179008484,1.0
5838,7,0.8770768642425537,1.0
5839,1,0.807158887386322,0.0
5840,6,0.39986759424209595,1.0
5841,0,0.7954209446907043,0.0
5842,3,0.8707671165466309,1.0
5843,2,0.6120131015777588,0.0
5844,7,0.8421570062637329,1.0
5845,1,0.8287580013275146,0.0
5846,3,0.9979400038719177,1.0
5847,6,0.9866229891777039,0.0
5848,4,0.5545521974563599,0.0
5849,9,0.47333255410194397,0.0
5850,1,0.9123460054397583,1.0
5851,6,0.744436502456665,1.0
5852,9,0.7125727534294128,0.0
5853,2,0.9912132620811462,1.0
5854,1,0.9782283306121826,0.0
5855,7,0.9880556464195251,1.0
5856,6,0.6739911437034607,0.0
5857,9,0.9727135896682739,0.0
5858,9,0.5167988538742065,0.0
5859,4,0.896990180015564,1.0
5860,4,0.6669659614562988,1.0
5861,8,0.986034095287323,1.0
5862,4,0.9601990580558777,1.0
5863,8,0.9978317618370056,1.0
5864,9,0.9128410816192627,0.0
5865,1,0.9200474619865417,0.0
5866,3,0.995752215385437,1.0
5867,7,0.9930043816566467,1.0
5868,0,0.8015302419662476,0.0
5869,1,0.5199925303459167,0.0
5870,3,0.764183759689331,1.0
5871,4,0.9099298715591431,1.0
5872,4,0.49472057819366455,1.0
5873,6,0.8057100176811218,0.0
5874,3,0.749417781829834,0.0
5875,1,0.8207413554191589,0.0
5876,5,0.9777899980545044,1.0
5877,0,0.7422516345977783,1.0
5878,6,0.9421555399894714,1.0
5879,1,0.27886611223220825,0.0
5880,5,0.7676151990890503,0.0
5881,3,0.6684322953224182,0.0
5882,8,0.9993544220924377,1.0
5883,9,0.7689714431762695,0.0
5884,6,0.9873171448707581,1.0
5885,1,0.5055816173553467,0.0
5886,6,0.7056363821029663,1.0
5887,1,0.897299587726593,0.0
5888,4,0.9614551663398743,1.0
5889,3,0.7634493112564087,1.0
5890,0,0.9909082651138306,0.0
5891,7,0.685321033000946,0.0
5892,7,0.8395217657089233,1.0
5893,2,0.9954643845558167,1.0
5894,1,0.5516803860664368,0.0
5895,3,0.8077200651168823,1.0
5896,3,0.9246834516525269,1.0
5897,8,0.9935901165008545,1.0
5898,4,0.5123216509819031,0.0
5899,6,0.7195692658424377,0.0
5900,9,0.2471785694360733,0.0
5901,3,0.9406930804252625,0.0
5902,6,0.8155668377876282,1.0
5903,0,0.9889591932296753,1.0
5904,9,0.5857845544815063,1.0
5905,1,0.8414697647094727,0.0
5906,3,0.4483834505081177,0.0
5907,9,0.7915666103363037,0.0
5908,0,0.9901505708694458,0.0
5909,1,0.9945080876350403,0.0
5910,6,0.9443809390068054,0.0
5911,1,0.6394375562667847,1.0
5912,8,0.791729748249054,1.0
5913,7,0.8611646890640259,1.0
5914,9,0.5173066258430481,0.0
5915,6,0.3120952248573303,0.0
5916,5,0.99433833360672,1.0
5917,5,0.9812247157096863,1.0
5918,9,0.4714668095111847,1.0
5919,7,0.9101284146308899,1.0
5920,9,0.9646447896957397,1.0
5921,8,0.7757648229598999,1.0
5922,4,0.7231420874595642,1.0
5923,6,0.7406498789787292,0.0
5924,5,0.36288371682167053,1.0
5925,3,0.838860809803009,1.0
5926,8,0.9564803242683411,1.0
5927,1,0.44426676630973816,0.0
5928,9,0.4715542197227478,0.0
5929,8,0.7088772654533386,1.0
5930,5,0.9920573830604553,0.0
5931,3,0.9331076741218567,1.0
5932,8,0.8551710247993469,1.0
5933,9,0.6248513460159302,0.0
5934,4,0.7089813351631165,0.0
5935,1,0.9327902793884277,0.0
5936,5,0.99752277135849,0.0
5937,2,0.9938934445381165,1.0
5938,2,0.7860872149467468,1.0
5939,1,0.32843461632728577,0.0
5940,1,0.41323986649513245,0.0
5941,1,0.6278043985366821,0.0
5942,1,0.27991554141044617,1.0
5943,5,0.4008910059928894,1.0
5944,5,0.8952440619468689,1.0
5945,6,0.5343335866928101,1.0
5946,1,0.5068899393081665,0.0
5947,1,0.8121486902236938,0.0
5948,4,0.4057851731777191,0.0
5949,7,0.8406418561935425,1.0
5950,3,0.953874409198761,1.0
5951,0,0.5528429746627808,0.0
5952,0,0.7168776988983154,0.0
5953,1,0.8232560753822327,0.0
5954,0,0.48480162024497986,0.0
5955,6,0.9162300229072571,0.0
5956,3,0.9879354238510132,1.0
5957,3,0.8541322350502014,1.0
5958,2,0.9877668619155884,1.0
5959,4,0.9582985043525696,1.0
5960,0,0.903893768787384,1.0
5961,3,0.5250293612480164,0.0
5962,8,0.8398282527923584,1.0
5963,2,0.9989646673202515,1.0
5964,0,0.986138641834259,1.0
5965,9,0.6552557349205017,0.0
5966,5,0.9997721314430237,1.0
5967,3,0.2641555666923523,0.0
5968,0,0.84889817237854,1.0
5969,1,0.8072142601013184,0.0
5970,7,0.6879453659057617,1.0
5971,9,0.8316736221313477,1.0
5972,3,0.8709081411361694,0.0
5973,1,0.9347874522209167,0.0
5974,0,0.8953429460525513,1.0
5975,2,0.6353289484977722,0.0
5976,1,0.3542288839817047,1.0
5977,3,0.9136508107185364,1.0
5978,3,0.5739238858222961,1.0
5979,8,0.5197833776473999,1.0
5980,3,0.5948638916015625,0.0
5981,8,0.5188400149345398,0.0
5982,5,0.481768399477005,1.0
5983,5,0.900637149810791,1.0
5984,1,0.6692491769790649,0.0
5985,3,0.8065526485443115,0.0
5986,1,0.8330966830253601,0.0
5987,7,0.6471166610717773,0.0
5988,8,0.5077344179153442,0.0
5989,6,0.7675623893737793,0.0
5990,7,0.936183750629425,1.0
5991,0,0.9914277791976929,1.0
5992,1,0.7747845649719238,0.0
5993,4,0.5303186774253845,0.0
5994,6,0.9906396865844727,1.0
5995,6,0.6331411004066467,1.0
5996,6,0.35133787989616394,0.0
5997,5,0.6147806644439697,1.0
5998,1,0.4541396200656891,0.0
5999,0,0.39024579524993896,0.0
6000,4,0.5742201209068298,0.0
6001,2,0.8288222551345825,1.0
6002,0,0.5655078887939453,0.0
6003,2,0.9997794032096863,1.0
6004,3,0.5786036252975464,1.0
6005,9,0.4912284016609192,1.0
6006,2,0.9919889569282532,1.0
6007,3,0.9610138535499573,1.0
6008,1,0.9295990467071533,0.0
6009,2,0.9414669275283813,1.0
6010,2,0.9983789920806885,1.0
6011,8,0.5394594669342041,0.0
6012,8,0.8296753764152527,1.0
6013,6,0.9061617255210876,0.0
6014,3,0.9821959137916565,1.0
6015,3,0.7600573897361755,1.0
6016,2,0.9861494302749634,1.0
6017,7,0.9330771565437317,1.0
6018,2,0.9833908081054688,1.0
6019,7,0.8772417306900024,1.0
6020,1,0.4778527319431305,0.0
6021,1,0.9446260333061218,0.0
6022,7,0.6763054728507996,0.0
6023,7,0.7699416279792786,1.0
6024,7,0.8365939855575562,1.0
6025,1,0.884576141834259,0.0
6026,2,0.9745049476623535,1.0
6027,0,0.3831801116466522,0.0
6028,0,0.4039994776248932,0.0
6029,2,0.999267041683197,1.0
6030,7,0.5062267780303955,1.0
6031,7,0.6324685215950012,0.0
6032,8,0.5793550610542297,0.0
6033,3,0.509361743927002,0.0
6034,6,0.8869115114212036,1.0
6035,1,0.7092751860618591,0.0
6036,0,0.7782321572303772,0.0
6037,0,0.5675745606422424,1.0
6038,3,0.5815103054046631,0.0
6039,4,0.6440317034721375,1.0
6040,9,0.943901777267456,0.0
6041,5,0.5769749879837036,0.0
6042,6,0.6337695121765137,1.0
6043,5,0.9650407433509827,0.0
6044,7,0.5993324518203735,0.0
6045,6,0.8412856459617615,1.0
6046,0,0.6144021153450012,0.0
6047,1,0.3523934781551361,0.0
6048,4,0.9730580449104309,1.0
6049,5,0.5415661931037903,0.0
6050,6,0.34539151191711426,0.0
6051,1,0.36242619156837463,0.0
6052,3,0.9225839972496033,0.0
6053,3,0.5273211598396301,0.0
6054,0,0.7205066084861755,0.0
6055,6,0.8641107082366943,0.0
6056,1,0.46808716654777527,0.0
6057,0,0.994650661945343,0.0
6058,5,0.6529814004898071,1.0
6059,4,0.7614156007766724,0.0
6060,2,0.9978094696998596,1.0
6061,6,0.6351560950279236,0.0
6062,9,0.7227654457092285,0.0
6063,4,0.438427597284317,0.0
6064,5,0.8293563723564148,1.0
6065,7,0.8355144262313843,0.0
6066,1,0.43188029527664185,0.0
6067,2,0.5876175165176392,1.0
6068,8,0.9687052965164185,0.0
6069,8,0.99982088804245,1.0
6070,8,0.5172157287597656,0.0
6071,6,0.9845869541168213,1.0
6072,4,0.9245848059654236,1.0
6073,0,0.9087157845497131,1.0
6074,9,0.6457746624946594,1.0
6075,9,0.48519477248191833,0.0
6076,6,0.957895040512085,1.0
6077,5,0.6468107104301453,0.0
6078,9,0.7384835481643677,0.0
6079,5,0.6786169409751892,0.0
6080,1,0.7956345081329346,0.0
6081,4,0.86396324634552,0.0
6082,6,0.6384148001670837,0.0
6083,1,0.7300484776496887,0.0
6084,8,0.9794243574142456,1.0
6085,8,0.9770414233207703,1.0
6086,3,0.7744649052619934,0.0
6087,1,0.9801225066184998,0.0
6088,8,0.9838988184928894,1.0
6089,3,0.5584933161735535,1.0
6090,4,0.7770676016807556,1.0
6091,8,0.5200958251953125,0.0
6092,1,0.6293042302131653,0.0
6093,2,0.9954332709312439,1.0
6094,8,0.9911063313484192,1.0
6095,4,0.43831583857536316,0.0
6096,3,0.808603823184967,0.0
6097,3,0.9927507638931274,1.0
6098,7,0.559241771697998,1.0
6099,1,0.46076729893684387,0.0
6100,1,0.9893324375152588,0.0
6101,4,0.5194711685180664,1.0
6102,1,0.911054790019989,0.0
6103,2,0.9997789263725281,1.0
6104,8,0.9896185994148254,1.0
6105,3,0.46859151124954224,0.0
6106,6,0.9711389541625977,0.0
6107,5,0.41778379678726196,0.0
6108,3,0.5577707886695862,1.0
6109,8,0.5683991312980652,1.0
6110,4,0.9667506814002991,1.0
6111,4,0.7513814568519592,0.0
6112,3,0.920325756072998,0.0
6113,9,0.4160943627357483,0.0
6114,0,0.8981912732124329,1.0
6115,7,0.4998699128627777,0.0
6116,3,0.9191427826881409,1.0
6117,3,0.7769812345504761,1.0
6118,1,0.7735393047332764,0.0
6119,0,0.4968234598636627,1.0
6120,9,0.5246384143829346,1.0
6121,4,0.7715194821357727,1.0
6122,0,0.7630077600479126,0.0
6123,4,0.3093966841697693,0.0
6124,1,0.8926557898521423,0.0
6125,8,0.9985702037811279,1.0
6126,7,0.759842574596405,1.0
6127,6,0.4964102804660797,1.0
6128,7,0.665967583656311,1.0
6129,6,0.7835354208946228,0.0
6130,5,0.7634333372116089,1.0
6131,5,0.6714991927146912,1.0
6132,2,0.9773733615875244,1.0
6133,9,0.4242341220378876,1.0
6134,3,0.9803880453109741,1.0
6135,6,0.8761274814605713,0.0
6136,9,0.32023537158966064,1.0
6137,7,0.8959258198738098,1.0
6138,2,0.9811323285102844,1.0
6139,3,0.7286893725395203,0.0
6140,2,0.9668398499488831,1.0
6141,7,0.6636938452720642,0.0
6142,8,0.9992707371711731,1.0
6143,3,0.9869318604469299,1.0
6144,0,0.7033743858337402,1.0
6145,2,0.6749111413955688,1.0
6146,7,0.7985489368438721,1.0
6147,5,0.455591082572937,0.0
6148,3,0.9204679131507874,1.0
6149,8,0.9960870742797852,1.0
6150,4,0.986695408821106,1.0
6151,7,0.47159847617149353,0.0
6152,3,0.5888403654098511,1.0
6153,0,0.8197224140167236,0.0
6154,8,0.9862189888954163,1.0
6155,5,0.7886173725128174,0.0
6156,8,0.7154035568237305,0.0
6157,8,0.7089995741844177,0.0
6158,0,0.6854521632194519,0.0
6159,0,0.5938823819160461,0.0
6160,8,0.9553256034851074,0.0
6161,9,0.3932523727416992,0.0
6162,4,0.7171956300735474,1.0
6163,6,0.8313429951667786,1.0
6164,0,0.6756795644760132,0.0
6165,0,0.8677041530609131,1.0
6166,9,0.7954719662666321,0.0
6167,2,0.630465030670166,0.0
6168,1,0.5135806202888489,1.0
6169,5,0.9892446994781494,1.0
6170,3,0.3924201726913452,1.0
6171,8,0.993934690952301,1.0
6172,1,0.8880908489227295,0.0
6173,2,0.9915836453437805,1.0
6174,2,0.9180831909179688,1.0
6175,2,0.938243567943573,1.0
6176,3,0.8578996658325195,1.0
6177,3,0.9946447610855103,1.0
6178,2,0.5923340320587158,1.0
6179,3,0.6119168400764465,1.0
6180,2,0.9339218139648438,1.0
6181,3,0.8749664425849915,0.0
6182,7,0.978209912776947,1.0
6183,1,0.9248723387718201,0.0
6184,2,0.9998679161071777,1.0
6185,8,0.9923403263092041,1.0
6186,5,0.5627444982528687,1.0
6187,4,0.4576568305492401,1.0
6188,1,0.46114397048950195,0.0
6189,9,0.516912043094635,1.0
6190,4,0.9951586127281189,1.0
6191,4,0.8806400299072266,1.0
6192,6,0.2956485152244568,0.0
6193,1,0.7866032123565674,0.0
6194,6,0.6272362470626831,1.0
6195,4,0.8643878102302551,1.0
6196,6,0.5570088028907776,0.0
6197,7,0.999273955821991,1.0
6198,2,0.9986520409584045,1.0
6199,5,0.9672538638114929,0.0
6200,4,0.5395029187202454,0.0
6201,4,0.9583057761192322,1.0
6202,4,0.4939853250980377,1.0
6203,9,0.4963800311088562,0.0
6204,4,0.6687423586845398,1.0
6205,1,0.343022882938385,0.0
6206,6,0.8326547741889954,1.0
6207,2,0.9657870531082153,1.0
6208,2,0.9997261166572571,1.0
6209,4,0.9953708052635193,1.0
6210,6,0.5900384783744812,0.0
6211,0,0.9368910789489746,0.0
6212,6,0.5431498885154724,0.0
6213,9,0.4309496283531189,0.0
6214,5,0.8178001642227173,1.0
6215,1,0.6000820994377136,0.0
6216,9,0.9348328709602356,0.0
6217,0,0.6597985625267029,0.0
6218,9,0.5219643712043762,1.0
6219,8,0.9477635622024536,0.0
6220,9,0.8742596507072449,1.0
6221,3,0.883834719657898,1.0
6222,6,0.8479530811309814,0.0
6223,8,0.8375083208084106,0.0
6224,5,0.8996601104736328,1.0
6225,2,0.9992615580558777,1.0
6226,3,0.4900972843170166,0.0
6227,1,0.64892578125,0.0
6228,8,0.9541311860084534,1.0
6229,8,0.9969491362571716,1.0
6230,6,0.29471731185913086,0.0
6231,4,0.9740909337997437,1.0
6232,5,0.9523715972900391,0.0
6233,7,0.8960331678390503,1.0
6234,5,0.9846864938735962,0.0
6235,1,0.4612824022769928,0.0
6236,9,0.517781674861908,0.0
6237,0,0.6707613468170166,1.0
6238,9,0.41253861784935,0.0
6239,0,0.8355184197425842,1.0
6240,9,0.7200362086296082,0.0
6241,8,0.7735031843185425,0.0
6242,0,0.8928788304328918,1.0
6243,0,0.5796838998794556,1.0
6244,3,0.5194969177246094,0.0
6245,7,0.7941992282867432,1.0
6246,7,0.9880604147911072,1.0
6247,6,0.8641862869262695,0.0
6248,9,0.6269095540046692,0.0
6249,0,0.8523813486099243,0.0
6250,8,0.499416321516037,1.0
6251,6,0.6893752813339233,0.0
6252,3,0.4087468981742859,0.0
6253,1,0.5172106027603149,0.0
6254,8,0.9990715980529785,1.0
6255,6,0.8906751871109009,0.0
6256,4,0.3627457320690155,0.0
6257,1,0.5614591240882874,0.0
6258,9,0.8727174997329712,0.0
6259,8,0.9928615689277649,1.0
6260,1,0.8903016448020935,1.0
6261,3,0.9855149984359741,0.0
6262,2,0.6190357804298401,1.0
6263,7,0.9455390572547913,1.0
6264,3,0.9075890779495239,1.0
6265,2,0.9999294281005859,1.0
6266,6,0.6744433641433716,1.0
6267,1,0.5580867528915405,1.0
6268,1,0.8131527900695801,0.0
6269,5,0.9548072218894958,1.0
6270,5,0.8226455450057983,0.0
6271,8,0.9993532299995422,1.0
6272,9,0.7734814286231995,1.0
6273,5,0.3857487440109253,0.0
6274,2,0.9964812994003296,1.0
6275,3,0.9011387825012207,1.0
6276,5,0.5120442509651184,1.0
6277,9,0.8767926692962646,0.0
6278,9,0.8948864340782166,0.0
6279,3,0.9642673134803772,1.0
6280,6,0.9185125827789307,0.0
6281,8,0.9817034602165222,1.0
6282,3,0.41430866718292236,1.0
6283,4,0.9888113737106323,1.0
6284,1,0.7214394807815552,0.0
6285,4,0.9985175728797913,1.0
6286,0,0.9913156032562256,0.0
6287,0,0.9114160537719727,0.0
6288,9,0.6716746091842651,0.0
6289,9,0.5630455017089844,1.0
6290,4,0.6275654435157776,1.0
6291,9,0.9236105680465698,1.0
6292,2,0.9999088048934937,1.0
6293,1,0.7419308423995972,0.0
6294,0,0.9224754571914673,1.0
6295,0,0.506220817565918,1.0
6296,5,0.41002601385116577,0.0
6297,1,0.9385145306587219,0.0
6298,2,0.9967328310012817,1.0
6299,1,0.9321845769882202,0.0
6300,7,0.9754170179367065,1.0
6301,3,0.6109730005264282,0.0
6302,4,0.9863972067832947,1.0
6303,7,0.622145414352417,1.0
6304,3,0.8549986481666565,0.0
6305,2,0.7271729707717896,1.0
6306,6,0.5658623576164246,0.0
6307,7,0.8807374835014343,0.0
6308,7,0.8533564209938049,1.0
6309,1,0.986943244934082,0.0
6310,3,0.7480210065841675,1.0
6311,1,0.731237530708313,0.0
6312,4,0.8329688906669617,1.0
6313,0,0.9328866004943848,1.0
6314,0,0.3756431043148041,0.0
6315,9,0.9271233081817627,1.0
6316,3,0.5837627053260803,0.0
6317,5,0.9659305214881897,0.0
6318,4,0.907414436340332,1.0
6319,1,0.8039756417274475,0.0
6320,4,0.9836624264717102,1.0
6321,8,0.6691898107528687,1.0
6322,1,0.573185384273529,0.0
6323,7,0.41964060068130493,0.0
6324,4,0.44375285506248474,1.0
6325,3,0.9691619873046875,0.0
6326,9,0.8974395394325256,1.0
6327,7,0.9596377611160278,1.0
6328,7,0.44178712368011475,0.0
6329,9,0.650185227394104,0.0
6330,9,0.7134065628051758,0.0
6331,0,0.8714032769203186,0.0
6332,9,0.8286635279655457,0.0
6333,6,0.5148823261260986,0.0
6334,5,0.8635157346725464,0.0
6335,3,0.9754546880722046,0.0
6336,7,0.40760159492492676,1.0
6337,1,0.8380296230316162,0.0
6338,7,0.6207971572875977,1.0
6339,9,0.9803416728973389,0.0
6340,3,0.7253962159156799,0.0
6341,8,0.6311770677566528,0.0
6342,0,0.8700628280639648,1.0
6343,2,0.9999396800994873,1.0
6344,6,0.5246495604515076,0.0
6345,8,0.9894325733184814,1.0
6346,2,0.9999580383300781,1.0
6347,5,0.9895904660224915,1.0
6348,2,0.7834595441818237,0.0
6349,9,0.7026512622833252,1.0
6350,5,0.5913223028182983,0.0
6351,2,0.9960583448410034,1.0
6352,2,0.9996787309646606,1.0
6353,0,0.9388938546180725,0.0
6354,4,0.5784843564033508,1.0
6355,2,0.9892893433570862,1.0
6356,1,0.997312605381012,0.0
6357,7,0.35861122608184814,0.0
6358,9,0.36945366859436035,0.0
6359,3,0.9331557154655457,0.0
6360,0,0.777976393699646,1.0
6361,5,0.9609202742576599,1.0
6362,8,0.6643462181091309,1.0
6363,0,0.9220957159996033,0.0
6364,0,0.9058282971382141,1.0
6365,2,0.9924486875534058,1.0
6366,4,0.4377017021179199,1.0
6367,0,0.7312242388725281,0.0
6368,7,0.4648898243904114,1.0
6369,4,0.9557189345359802,1.0
6370,1,0.42584824562072754,0.0
6371,6,0.8980589509010315,0.0
6372,3,0.9616800546646118,0.0
6373,9,0.9668685793876648,1.0
6374,0,0.6977450847625732,0.0
6375,7,0.9166231751441956,1.0
6376,3,0.736695408821106,0.0
6377,1,0.4446653425693512,0.0
6378,5,0.7944015860557556,0.0
6379,9,0.8469247221946716,0.0
6380,8,0.9969435334205627,1.0
6381,7,0.4078906774520874,1.0
6382,0,0.916852593421936,0.0
6383,5,0.7201949954032898,0.0
6384,8,0.6606097221374512,1.0
6385,8,0.9991720914840698,1.0
6386,4,0.2854124903678894,0.0
6387,7,0.8211270570755005,1.0
6388,5,0.5944756865501404,0.0
6389,6,0.5117972493171692,0.0
6390,5,0.9607582688331604,0.0
6391,4,0.7448689341545105,1.0
6392,7,0.8510070443153381,1.0
6393,4,0.9279710054397583,1.0
6394,8,0.9952760934829712,1.0
6395,1,0.9495940804481506,0.0
6396,1,0.9094258546829224,0.0
6397,7,0.9641058444976807,0.0
6398,6,0.5447428822517395,0.0
6399,0,0.3621593415737152,0.0
6400,1,0.5000179409980774,0.0
6401,5,0.55069500207901,0.0
6402,9,0.7609742283821106,1.0
6403,8,0.9781844019889832,1.0
6404,2,0.9983598589897156,1.0
6405,9,0.8504496812820435,0.0
6406,6,0.8642092943191528,0.0
6407,6,0.34058839082717896,0.0
6408,7,0.8416750431060791,1.0
6409,5,0.5812193751335144,0.0
6410,7,0.8848922848701477,1.0
6411,2,0.9993332028388977,1.0
6412,3,0.6086735725402832,0.0
6413,8,0.9374954700469971,1.0
6414,1,0.5455607771873474,0.0
6415,6,0.4532069265842438,1.0
6416,3,0.8109223246574402,0.0
6417,7,0.6961572766304016,1.0
6418,1,0.49880683422088623,0.0
6419,7,0.5722197890281677,0.0
6420,5,0.8821601271629333,0.0
6421,2,0.9967067837715149,1.0
6422,1,0.7372804284095764,1.0
6423,0,0.845786452293396,0.0
6424,7,0.9656673073768616,0.0
6425,5,0.9220606088638306,0.0
6426,7,0.8964397311210632,0.0
6427,1,0.9570443034172058,0.0
